,data_path,case_name
4101,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04234,MIX_04234
4102,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04796,MIX_04796
4103,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04473,MIX_04473
4104,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04447,MIX_04447
4105,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03496,MIX_03496
4106,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05501,MIX_05501
4107,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00704,MIX_00704
4108,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03771,MIX_03771
4109,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01415,MIX_01415
4110,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02963,MIX_02963
4111,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04447,MIX_04447
4112,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05160,MIX_05160
4113,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04520,MIX_04520
4114,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00733,MIX_00733
4115,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03088,MIX_03088
4116,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01947,MIX_01947
4117,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02032,MIX_02032
4118,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00302,MIX_00302
4119,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01868,MIX_01868
4120,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00907,MIX_00907
4121,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01357,MIX_01357
4122,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03617,MIX_03617
4123,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04708,MIX_04708
4124,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01037,MIX_01037
4125,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03275,MIX_03275
4126,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02118,MIX_02118
4127,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02094,MIX_02094
4128,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02805,MIX_02805
4129,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00010,MIX_00010
4130,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02962,MIX_02962
4131,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02734,MIX_02734
4132,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00828,MIX_00828
4133,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05287,MIX_05287
4134,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02927,MIX_02927
4135,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02323,MIX_02323
4136,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02377,MIX_02377
4137,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00630,MIX_00630
4138,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02071,MIX_02071
4139,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05770,MIX_05770
4140,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04013,MIX_04013
4141,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05767,MIX_05767
4142,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02349,MIX_02349
4143,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01552,MIX_01552
4144,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03453,MIX_03453
4145,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03990,MIX_03990
4146,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01761,MIX_01761
4147,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01775,MIX_01775
4148,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04407,MIX_04407
4149,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05195,MIX_05195
4150,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03107,MIX_03107
4151,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02585,MIX_02585
4152,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03789,MIX_03789
4153,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01291,MIX_01291
4154,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01301,MIX_01301
4155,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02963,MIX_02963
4156,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05676,MIX_05676
4157,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02216,MIX_02216
4158,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05115,MIX_05115
4159,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05566,MIX_05566
4160,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00351,MIX_00351
4161,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00365,MIX_00365
4162,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02967,MIX_02967
4163,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04877,MIX_04877
4164,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02377,MIX_02377
4165,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03027,MIX_03027
4166,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02343,MIX_02343
4167,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01377,MIX_01377
4168,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02138,MIX_02138
4169,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05553,MIX_05553
4170,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02595,MIX_02595
4171,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00997,MIX_00997
4172,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00090,MIX_00090
4173,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01015,MIX_01015
4174,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04999,MIX_04999
4175,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01471,MIX_01471
4176,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02625,MIX_02625
4177,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01821,MIX_01821
4178,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04529,MIX_04529
4179,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04403,MIX_04403
4180,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02822,MIX_02822
4181,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00001,MIX_00001
4182,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03216,MIX_03216
4183,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01420,MIX_01420
4184,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04407,MIX_04407
4185,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02071,MIX_02071
4186,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02103,MIX_02103
4187,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02132,MIX_02132
4188,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01751,MIX_01751
4189,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03962,MIX_03962
4190,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03866,MIX_03866
4191,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04560,MIX_04560
4192,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02039,MIX_02039
4193,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00065,MIX_00065
4194,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01605,MIX_01605
4195,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03306,MIX_03306
4196,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00618,MIX_00618
4197,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05241,MIX_05241
4198,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00788,MIX_00788
4199,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04311,MIX_04311
4200,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03460,MIX_03460
4201,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02458,MIX_02458
4202,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03617,MIX_03617
4203,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03669,MIX_03669
4204,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00308,MIX_00308
4205,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03098,MIX_03098
4206,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05242,MIX_05242
4207,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01280,MIX_01280
4208,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05572,MIX_05572
4209,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04464,MIX_04464
4210,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00220,MIX_00220
4211,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01196,MIX_01196
4212,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04447,MIX_04447
4213,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05409,MIX_05409
4214,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05204,MIX_05204
4215,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05757,MIX_05757
4216,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05127,MIX_05127
4217,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00132,MIX_00132
4218,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02801,MIX_02801
4219,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02515,MIX_02515
4220,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00649,MIX_00649
4221,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00973,MIX_00973
4222,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04447,MIX_04447
4223,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05087,MIX_05087
4224,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05175,MIX_05175
4225,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04918,MIX_04918
4226,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01946,MIX_01946
4227,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03745,MIX_03745
4228,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02702,MIX_02702
4229,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04805,MIX_04805
4230,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05719,MIX_05719
4231,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05069,MIX_05069
4232,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03759,MIX_03759
4233,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02367,MIX_02367
4234,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02788,MIX_02788
4235,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04447,MIX_04447
4236,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05300,MIX_05300
4237,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01775,MIX_01775
4238,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00693,MIX_00693
4239,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05303,MIX_05303
4240,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04618,MIX_04618
4241,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02609,MIX_02609
4242,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03624,MIX_03624
4243,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02375,MIX_02375
4244,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03072,MIX_03072
4245,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01039,MIX_01039
4246,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02382,MIX_02382
4247,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02041,MIX_02041
4248,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03216,MIX_03216
4249,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05265,MIX_05265
4250,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01010,MIX_01010
4251,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05265,MIX_05265
4252,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05745,MIX_05745
4253,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00866,MIX_00866
4254,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04773,MIX_04773
4255,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01576,MIX_01576
4256,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03335,MIX_03335
4257,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04171,MIX_04171
4258,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00786,MIX_00786
4259,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01775,MIX_01775
4260,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01903,MIX_01903
4261,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01775,MIX_01775
4262,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02575,MIX_02575
4263,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04650,MIX_04650
4264,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04447,MIX_04447
4265,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01990,MIX_01990
4266,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02731,MIX_02731
4267,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05246,MIX_05246
4268,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02974,MIX_02974
4269,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05200,MIX_05200
4270,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05005,MIX_05005
4271,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03619,MIX_03619
4272,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00136,MIX_00136
4273,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00333,MIX_00333
4274,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02377,MIX_02377
4275,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02009,MIX_02009
4276,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00280,MIX_00280
4277,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05128,MIX_05128
4278,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01450,MIX_01450
4279,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05319,MIX_05319
4280,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03216,MIX_03216
4281,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00356,MIX_00356
4282,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05309,MIX_05309
4283,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01139,MIX_01139
4284,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03290,MIX_03290
4285,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05389,MIX_05389
4286,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05494,MIX_05494
4287,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02685,MIX_02685
4288,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00077,MIX_00077
4289,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05648,MIX_05648
4290,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02059,MIX_02059
4291,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02882,MIX_02882
4292,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03006,MIX_03006
4293,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05349,MIX_05349
4294,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01640,MIX_01640
4295,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02618,MIX_02618
4296,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05404,MIX_05404
4297,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00338,MIX_00338
4298,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03081,MIX_03081
4299,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04051,MIX_04051
4300,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03216,MIX_03216
4301,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03617,MIX_03617
4302,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04608,MIX_04608
4303,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04318,MIX_04318
4304,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01551,MIX_01551
4305,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04389,MIX_04389
4306,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01906,MIX_01906
4307,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01157,MIX_01157
4308,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04194,MIX_04194
4309,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04051,MIX_04051
4310,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04032,MIX_04032
4311,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00462,MIX_00462
4312,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01095,MIX_01095
4313,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00534,MIX_00534
4314,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04287,MIX_04287
4315,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01115,MIX_01115
4316,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01848,MIX_01848
4317,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04569,MIX_04569
4318,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04383,MIX_04383
4319,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03900,MIX_03900
4320,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05175,MIX_05175
4321,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01372,MIX_01372
4322,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01123,MIX_01123
4323,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04447,MIX_04447
4324,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02963,MIX_02963
4325,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04447,MIX_04447
4326,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00393,MIX_00393
4327,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04447,MIX_04447
4328,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05663,MIX_05663
4329,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00705,MIX_00705
4330,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01518,MIX_01518
4331,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03781,MIX_03781
4332,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00788,MIX_00788
4333,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04013,MIX_04013
4334,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05195,MIX_05195
4335,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05195,MIX_05195
4336,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03684,MIX_03684
4337,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03388,MIX_03388
4338,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00218,MIX_00218
4339,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00302,MIX_00302
4340,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00570,MIX_00570
4341,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05190,MIX_05190
4342,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02461,MIX_02461
4343,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02963,MIX_02963
4344,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_03663,MIX_03663
4345,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01068,MIX_01068
4346,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01342,MIX_01342
4347,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02790,MIX_02790
4348,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01956,MIX_01956
4349,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01449,MIX_01449
4350,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_00027,MIX_00027
4351,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01105,MIX_01105
4352,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04401,MIX_04401
4353,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05195,MIX_05195
4354,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01221,MIX_01221
4355,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_02856,MIX_02856
4356,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01971,MIX_01971
4357,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05175,MIX_05175
4358,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04615,MIX_04615
4359,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_05320,MIX_05320
4360,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01441,MIX_01441
4361,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04740,MIX_04740
4362,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_01418,MIX_01418
4363,../../../data/uls2023_oversampled_seg/ULS2023_Training_Data_Oversampling/MIX_04761,MIX_04761
